1710,0.0735
1711,0.0735
1943,0.0732
325,0.0731
123,0.0729
1951,0.0726
1402,0.0725
1566,0.0725
331,0.0724
1740,0.0723
991,0.0722
599,0.072
1342,0.072
1380,0.0718
1782,0.0717
152,0.0716
530,0.0716
843,0.0716
1008,0.0715
151,0.0713
1672,0.0712
1038,0.0711
349,0.0708
1395,0.0708
150,0.0707
392,0.0706
341,0.0704
999,0.0703
1356,0.07
511,0.0699
547,0.0699
672,0.0697
1593,0.0697
1855,0.0697
1470,0.0691
496,0.0687
1175,0.0686
1349,0.0685
1555,0.0682
1794,0.0679
673,0.0677
1801,0.0677
1594,0.0676
1681,0.0675
1881,0.0674
1547,0.0673
777,0.0672
275,0.0671
825,0.0671
692,0.0668
1125,0.0664
789,0.0663
471,0.0662
114,0.0661
536,0.066
1909,0.066
1965,0.0658
1193,0.0657
98,0.0656
1351,0.0656
1574,0.0656
1722,0.0656
955,0.0654
972,0.0654
1573,0.0653
185,0.0651
1780,0.0651
743,0.065
1215,0.065
671,0.0647
1880,0.0646
116,0.0645
647,0.0643
699,0.0643
231,0.0641
636,0.0641
691,0.0639
1161,0.0639
1520,0.0639
933,0.0638
1546,0.0638
1600,0.0638
1853,0.0635
1899,0.0635
1400,0.0632
538,0.0631
1347,0.0631
683,0.063
417,0.0628
1357,0.0625
1167,0.0624
181,0.0623
1170,0.0623
674,0.0622
690,0.0622
476,0.0621
827,0.0621
330,0.0618
251,0.0617
1587,0.0617
824,0.0616
323,0.0615
1583,0.0613
1747,0.0613
1933,0.0609
250,0.0608
455,0.0608
485,0.0607
1350,0.0607
1798,0.0607
1925,0.0605
1157,0.0604
363,0.0602
938,0.0602
1321,0.0601
141,0.06
277,0.06
502,0.06
826,0.0599
858,0.0599
982,0.0595
534,0.0594
1934,0.0594
149,0.0593
365,0.0592
354,0.0591
1597,0.059
944,0.0589
124,0.0587
700,0.0587
1467,0.0586
1407,0.0585
594,0.0584
1502,0.0584
440,0.0583
1185,0.0583
462,0.0582
516,0.0582
977,0.0581
71,0.0579
186,0.0579
676,0.0579
1510,0.0578
990,0.0577
1906,0.0577
1404,0.0576
360,0.0575
1591,0.0575
1129,0.0574
1596,0.0572
817,0.0571
835,0.0569
513,0.0566
1468,0.0566
1824,0.0565
1557,0.0564
1584,0.0564
1366,0.0563
543,0.056
1171,0.056
1411,0.0559
1891,0.0559
937,0.0558
1664,0.0557
1916,0.0557
1783,0.0556
818,0.0555
1528,0.0555
1954,0.0553
212,0.0552
1907,0.0552
222,0.0551
1162,0.0551
133,0.055
1113,0.0549
1924,0.0548
698,0.0547
1195,0.0547
329,0.0546
1394,0.0544
158,0.0543
1340,0.0543
1152,0.0542
1929,0.0541
1942,0.0541
529,0.054
548,0.054
143,0.0539
521,0.0539
682,0.0538
961,0.0537
1203,0.0537
1126,0.0536
960,0.0533
106,0.0532
1431,0.0531
657,0.053
936,0.0528
973,0.0528
474,0.0526
1071,0.0525
1319,0.0521
1166,0.0519
1727,0.0519
486,0.0516
981,0.0513
125,0.0512
861,0.0511
1194,0.0511
987,0.051
1915,0.0508
1139,0.0506
1133,0.0504
439,0.0501
1134,0.0501
286,0.05
1686,0.05
851,0.0499
525,0.0495
1189,0.0495
1623,0.0495
909,0.0494
1611,0.0492
327,0.0491
1176,0.0491
1348,0.0491
811,0.049
951,0.0489
241,0.0488
1592,0.0488
996,0.0487
1963,0.0486
640,0.0485
219,0.0484
1538,0.048
932,0.0479
1216,0.0478
140,0.0477
780,0.0477
431,0.0476
1609,0.0474
1445,0.0473
1198,0.0472
604,0.0471
132,0.047
336,0.047
719,0.0468
1511,0.0467
718,0.0466
941,0.0466
1582,0.0465
214,0.0464
1169,0.0463
234,0.0462
1094,0.0462
442,0.0461
1172,0.0461
104,0.046
314,0.046
443,0.046
798,0.046
1493,0.046
870,0.0459
1897,0.0458
142,0.0457
1889,0.0457
268,0.0456
714,0.0456
867,0.0455
1132,0.0455
1671,0.0455
1746,0.0455
665,0.0454
696,0.0453
986,0.0453
1695,0.0452
1378,0.0451
216,0.045
790,0.045
1522,0.045
456,0.0449
788,0.0449
1621,0.0449
1627,0.0449
134,0.0446
1254,0.0446
809,0.0445
655,0.0444
1873,0.0444
1800,0.0443
263,0.0442
1377,0.0442
18,0.0441
299,0.0441
1731,0.0441
1526,0.044
1735,0.0439
725,0.0438
998,0.0438
1890,0.0438
448,0.0435
510,0.0434
465,0.0433
1612,0.0432
1661,0.0431
366,0.043
1355,0.043
1579,0.043
1159,0.0429
1738,0.0429
710,0.0428
1153,0.0428
583,0.0427
177,0.0426
829,0.0425
1953,0.0425
1142,0.0424
1330,0.0423
940,0.042
1141,0.042
1332,0.042
1501,0.042
1527,0.042
255,0.0419
227,0.0418
1893,0.0417
228,0.0415
1868,0.0415
1601,0.0413
1774,0.0413
322,0.0411
261,0.041
1456,0.041
1603,0.0408
88,0.0407
819,0.0405
1160,0.0405
1184,0.0404
1788,0.0398
1861,0.0398
514,0.0396
1034,0.0396
1036,0.0396
1058,0.0396
495,0.0394
1744,0.0394
1785,0.0392
1886,0.0392
105,0.0391
230,0.0391
1023,0.0391
1140,0.0391
1822,0.0391
1807,0.039
1017,0.0388
172,0.0386
1168,0.0386
612,0.0385
1187,0.0385
1151,0.0384
1542,0.0384
122,0.0383
136,0.0383
1083,0.0382
1947,0.0382
1765,0.038
1773,0.038
1135,0.0379
315,0.0378
1736,0.0378
1429,0.0377
317,0.0376
1383,0.0376
621,0.0375
1412,0.0375
1743,0.0373
434,0.0371
989,0.0371
1131,0.0369
291,0.0368
760,0.0366
343,0.0365
1289,0.0361
1466,0.0361
646,0.0358
1509,0.0358
1761,0.0357
109,0.0356
527,0.0356
792,0.0356
1197,0.0356
1475,0.0356
1691,0.0355
592,0.0354
1225,0.0354
1690,0.0354
756,0.0352
836,0.0352
1204,0.0352
1035,0.0351
99,0.035
630,0.035
659,0.035
1205,0.035
58,0.0349
881,0.0349
1005,0.0349
1481,0.0349
242,0.0347
1115,0.0347
1384,0.0347
1499,0.0347
1006,0.0346
1226,0.0346
1190,0.0345
309,0.0344
852,0.0344
965,0.0344
1241,0.0344
628,0.0343
666,0.0343
1211,0.0343
878,0.0342
1441,0.0342
1586,0.0342
1700,0.0341
764,0.0339
810,0.0339
1337,0.0339
1393,0.0337
373,0.0336
775,0.0336
1962,0.0336
233,0.0335
356,0.0334
1223,0.0333
1422,0.0332
232,0.0331
1149,0.0331
1329,0.0331
1438,0.033
403,0.0329
1136,0.0329
1399,0.0328
746,0.0327
1900,0.0327
773,0.0326
1687,0.0325
509,0.0324
988,0.0323
1346,0.0323
199,0.0322
454,0.0322
701,0.0321
1130,0.0321
849,0.032
726,0.0318
942,0.0318
1403,0.0317
708,0.0316
278,0.0314
406,0.0312
441,0.0312
1840,0.0311
1339,0.031
92,0.0309
1682,0.0309
1763,0.0309
1986,0.0309
1052,0.0308
1376,0.0307
166,0.0306
460,0.0306
1177,0.0306
17,0.0305
531,0.0304
963,0.0304
1040,0.0304
1465,0.0304
316,0.0303
978,0.0303
1228,0.0303
423,0.03
1771,0.0299
1827,0.0299
97,0.0298
799,0.0296
1022,0.0296
658,0.0295
952,0.0294
757,0.0292
1985,0.0292
237,0.0291
1382,0.0291
727,0.029
1820,0.0289
1959,0.0289
344,0.0288
70,0.0287
374,0.0287
613,0.0287
934,0.0286
342,0.0284
517,0.0283
747,0.0282
1948,0.0282
1799,0.0281
728,0.028
910,0.028
1699,0.028
1302,0.0279
128,0.0278
620,0.0278
797,0.0276
1236,0.0276
1088,0.0275
1716,0.0275
1838,0.0275
1054,0.0273
1758,0.0273
148,0.027
357,0.027
371,0.027
1150,0.027
1328,0.0269
1544,0.0268
1595,0.0268
82,0.0266
280,0.0266
1156,0.0266
1778,0.0265
221,0.0264
946,0.0264
1104,0.0264
1391,0.0264
51,0.0263
63,0.0263
380,0.0263
558,0.0263
395,0.0261
1932,0.0261
1029,0.026
1046,0.0258
264,0.0257
90,0.0256
702,0.0256
1373,0.0256
783,0.0254
889,0.0254
1120,0.0254
1602,0.0253
1730,0.0252
1804,0.025
1424,0.0249
1443,0.0248
717,0.0246
300,0.0244
1508,0.0244
1704,0.0244
1653,0.0243
1708,0.0243
862,0.0242
1410,0.0242
979,0.024
1102,0.024
1845,0.024
66,0.0239
1696,0.0239
351,0.0238
1015,0.0238
803,0.0237
950,0.0237
1865,0.0237
1406,0.0236
622,0.0234
631,0.0234
1026,0.0234
1872,0.0234
191,0.0233
882,0.0233
1331,0.0233
1958,0.0233
96,0.0232
397,0.0232
130,0.0231
801,0.0231
334,0.0229
791,0.0228
897,0.0228
1075,0.0228
1796,0.0228
895,0.0226
1554,0.0225
1310,0.0224
1489,0.0224
282,0.0223
648,0.0223
794,0.0223
1004,0.0223
470,0.0222
1045,0.022
1983,0.0218
1484,0.0217
171,0.0216
333,0.0216
649,0.0216
749,0.0216
1230,0.0216
83,0.0215
1059,0.0215
677,0.0213
1334,0.0213
378,0.0212
918,0.0212
1651,0.0212
459,0.0211
716,0.021
1227,0.021
857,0.0209
1642,0.0209
1275,0.0208
1956,0.0208
667,0.0207
1271,0.0207
1448,0.0207
970,0.0206
1309,0.0206
1779,0.0206
1361,0.0205
404,0.0204
375,0.0203
1830,0.0203
318,0.0202
1237,0.0201
1657,0.0201
1697,0.0201
449,0.02
335,0.0199
820,0.0199
79,0.0197
1770,0.0197
377,0.0196
413,0.0196
1112,0.0196
1616,0.0196
40,0.0195
953,0.0195
971,0.0195
1056,0.0195
1284,0.0195
1365,0.0195
235,0.0194
352,0.0194
1614,0.0194
911,0.0193
994,0.0193
997,0.0193
1878,0.0193
409,0.0192
845,0.0191
1667,0.0191
1810,0.0191
578,0.0189
1178,0.0189
1283,0.0189
1498,0.0189
453,0.0188
1604,0.0188
95,0.0187
871,0.0186
1630,0.0186
1896,0.0186
1320,0.0185
528,0.0183
444,0.0182
1343,0.0182
805,0.018
206,0.0179
379,0.0179
416,0.0179
913,0.0179
565,0.0178
884,0.0176
1841,0.0176
1843,0.0176
892,0.0175
1055,0.0175
1060,0.0175
1581,0.0175
1802,0.0175
189,0.0174
781,0.0174
1463,0.0174
1044,0.0173
567,0.0172
1768,0.0172
980,0.0171
1086,0.0171
1325,0.017
355,0.0169
1304,0.0169
1689,0.0169
1976,0.0169
1817,0.0165
78,0.0164
779,0.0163
1414,0.0163
1158,0.0161
112,0.0158
709,0.0158
15,0.0157
49,0.0157
848,0.0156
1425,0.0156
1434,0.0156
1629,0.0155
1645,0.0155
1712,0.0155
126,0.0154
184,0.0154
1307,0.0154
1846,0.0154
1974,0.0154
774,0.0153
802,0.0153
1464,0.0153
173,0.0152
1196,0.0152
1372,0.0152
1454,0.0152
623,0.0151
877,0.0151
880,0.0151
1977,0.0151
1663,0.015
1848,0.0149
196,0.0148
321,0.0148
823,0.0148
1364,0.0148
1911,0.0148
1224,0.0147
1737,0.0147
1077,0.0146
847,0.0144
1626,0.0144
1950,0.0144
458,0.0143
875,0.0143
1654,0.0143
1946,0.0143
837,0.0142
1887,0.0142
445,0.0141
310,0.014
382,0.014
210,0.0139
421,0.0139
589,0.0139
370,0.0138
787,0.0138
1374,0.0138
850,0.0136
772,0.0135
1263,0.0135
1300,0.0135
394,0.0134
745,0.0134
1655,0.0134
1327,0.0133
60,0.0131
1285,0.013
1605,0.013
1764,0.013
1656,0.0129
183,0.0128
195,0.0128
307,0.0128
523,0.0128
532,0.0128
784,0.0126
1563,0.0126
1966,0.0126
43,0.0125
1919,0.0125
259,0.0124
487,0.0124
919,0.0123
1257,0.0123
1496,0.0123
1864,0.0123
1885,0.0123
1042,0.0122
247,0.0121
1931,0.0121
288,0.012
652,0.012
685,0.012
1787,0.012
885,0.0119
949,0.0119
1613,0.0119
754,0.0118
1500,0.0118
320,0.0117
522,0.0117
1982,0.0117
638,0.0116
1608,0.0116
67,0.0115
962,0.0115
1685,0.0115
175,0.0114
207,0.0114
992,0.0114
1186,0.0114
1857,0.0114
587,0.0113
1856,0.0113
346,0.0112
1318,0.0112
1650,0.0112
37,0.0111
879,0.0111
1123,0.0111
785,0.011
1387,0.0109
1750,0.0109
907,0.0108
1833,0.0108
45,0.0107
603,0.0107
904,0.0107
905,0.0107
917,0.0107
1427,0.0107
901,0.0105
632,0.0104
839,0.0104
478,0.0103
1041,0.0103
110,0.0102
1106,0.0101
1389,0.0101
1734,0.0101
1850,0.0101
42,0.01
935,0.01
1457,0.01
738,0.0099
1109,0.0099
1633,0.0099
1518,0.0098
201,0.0097
1920,0.0096
575,0.0094
1214,0.0094
59,0.0093
793,0.0093
894,0.0093
1234,0.0093
1599,0.0093
1706,0.0093
1825,0.0093
896,0.0092
1199,0.0092
1552,0.0092
265,0.0091
451,0.0091
838,0.0091
1322,0.0091
1507,0.0091
87,0.009
254,0.009
424,0.009
324,0.0089
694,0.0089
1252,0.0089
1423,0.0089
619,0.0088
1379,0.0088
1514,0.0088
1521,0.0087
1080,0.0086
1659,0.0086
1024,0.0085
16,0.0084
1220,0.0084
1571,0.0084
12,0.0083
56,0.0083
388,0.0083
1264,0.0083
1286,0.0083
1390,0.0083
1028,0.0082
1246,0.0082
1561,0.0082
1884,0.0082
1590,0.0081
372,0.008
39,0.0079
1462,0.0079
197,0.0078
1492,0.0078
1519,0.0078
1624,0.0078
740,0.0077
1543,0.0077
569,0.0076
1212,0.0076
1392,0.0076
1832,0.0076
602,0.0075
864,0.0075
1472,0.0075
1536,0.0075
1617,0.0075
135,0.0073
1072,0.0073
1174,0.0073
1206,0.0073
47,0.0072
61,0.0072
1138,0.0072
855,0.0071
925,0.0071
433,0.0069
705,0.0069
758,0.0069
1646,0.0069
1901,0.0069
508,0.0068
1724,0.0068
236,0.0067
1007,0.0067
776,0.0065
1051,0.0065
1242,0.0065
1739,0.0065
1742,0.0065
298,0.0064
601,0.0064
916,0.0064
1062,0.0064
1625,0.0064
830,0.0063
1559,0.0063
422,0.0062
145,0.0061
1221,0.006
1648,0.006
412,0.0059
1047,0.0059
1491,0.0058
856,0.0057
1070,0.0057
755,0.0056
1631,0.0056
874,0.0055
256,0.0054
1027,0.0053
1446,0.0053
1483,0.0053
643,0.0052
1662,0.0052
1352,0.0051
1076,0.005
1208,0.005
1433,0.005
337,0.0049
202,0.0047
238,0.0047
580,0.0047
607,0.0047
720,0.0047
974,0.0047
1229,0.0047
549,0.0046
68,0.0045
1025,0.0045
1634,0.0045
1210,0.0044
1413,0.0044
1435,0.0043
1766,0.0043
742,0.0042
1679,0.0042
1033,0.0041
85,0.004
584,0.004
1416,0.004
488,0.0039
562,0.0039
19,0.0038
252,0.0038
751,0.0038
1019,0.0038
1292,0.0038
414,0.0037
1417,0.0037
945,0.0035
1553,0.0035
1053,0.0034
29,0.0033
121,0.0033
262,0.0033
976,0.0033
1316,0.0033
1871,0.0033
281,0.0032
1232,0.0032
1480,0.0032
1420,0.003
1632,0.003
1957,0.003
505,0.0029
1049,0.0027
1313,0.0027
1941,0.0026
469,0.0025
585,0.0025
639,0.0025
1615,0.0025
155,0.0024
273,0.0023
571,0.0023
1808,0.0023
387,0.0022
1258,0.0022
1813,0.0022
436,0.0021
1385,0.0021
1867,0.0021
1532,0.0019
1809,0.0019
326,0.0018
389,0.0017
650,0.0017
721,0.0016
64,0.0015
1786,0.0015
1793,0.0015
253,0.0014
693,0.0014
1003,0.0014
1127,0.0014
863,0.0013
1209,0.0013
1829,0.0013
165,0.0012
616,0.0012
846,0.0012
1231,0.0012
1250,0.0012
1261,0.0012
1043,0.0011
1262,0.0011
596,0.001
1473,0.0009
1922,0.0009
853,0.0007
25,0.0006
557,0.0006
625,0.0006
1078,0.0006
28,0.0005
481,0.0005
541,0.0005
1061,0.0004
450,0.0003
1430,0.0003
1238,0.0002
1606,0.0002
593,0.0001
1949,0.0001
8,0.0
9,0.0
10,0.0
11,0.0
13,0.0
14,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
26,0.0
27,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
38,0.0
41,0.0
44,0.0
46,0.0
48,0.0
50,0.0
52,0.0
53,0.0
54,0.0
55,0.0
57,0.0
62,0.0
65,0.0
69,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
80,0.0
81,0.0
84,0.0
86,0.0
89,0.0
91,0.0
93,0.0
94,0.0
100,0.0
101,0.0
102,0.0
103,0.0
108,0.0
111,0.0
117,0.0
118,0.0
119,0.0
120,0.0
127,0.0
129,0.0
137,0.0
138,0.0
139,0.0
144,0.0
146,0.0
147,0.0
153,0.0
154,0.0
156,0.0
157,0.0
162,0.0
163,0.0
164,0.0
174,0.0
182,0.0
188,0.0
190,0.0
192,0.0
193,0.0
194,0.0
198,0.0
200,0.0
203,0.0
204,0.0
205,0.0
208,0.0
209,0.0
211,0.0
213,0.0
215,0.0
217,0.0
218,0.0
220,0.0
223,0.0
224,0.0
225,0.0
226,0.0
229,0.0
243,0.0
244,0.0
245,0.0
270,0.0
271,0.0
272,0.0
274,0.0
279,0.0
283,0.0
289,0.0
290,0.0
292,0.0
297,0.0
301,0.0
306,0.0
308,0.0
319,0.0
328,0.0
345,0.0
353,0.0
362,0.0
364,0.0
368,0.0
369,0.0
376,0.0
385,0.0
386,0.0
391,0.0
396,0.0
398,0.0
400,0.0
405,0.0
407,0.0
415,0.0
418,0.0
425,0.0
427,0.0
430,0.0
432,0.0
452,0.0
457,0.0
461,0.0
463,0.0
466,0.0
468,0.0
472,0.0
477,0.0
479,0.0
490,0.0
497,0.0
499,0.0
504,0.0
506,0.0
515,0.0
524,0.0
526,0.0
533,0.0
535,0.0
540,0.0
542,0.0
544,0.0
550,0.0
551,0.0
553,0.0
556,0.0
559,0.0
560,0.0
566,0.0
568,0.0
574,0.0
576,0.0
577,0.0
586,0.0
595,0.0
598,0.0
605,0.0
610,0.0
611,0.0
614,0.0
634,0.0
641,0.0
661,0.0
668,0.0
670,0.0
675,0.0
679,0.0
684,0.0
686,0.0
688,0.0
695,0.0
697,0.0
703,0.0
704,0.0
706,0.0
711,0.0
712,0.0
713,0.0
715,0.0
722,0.0
723,0.0
724,0.0
729,0.0
730,0.0
731,0.0
733,0.0
736,0.0
737,0.0
739,0.0
748,0.0
763,0.0
765,0.0
766,0.0
767,0.0
769,0.0
778,0.0
782,0.0
796,0.0
812,0.0
814,0.0
821,0.0
832,0.0
841,0.0
854,0.0
859,0.0
865,0.0
866,0.0
868,0.0
869,0.0
872,0.0
873,0.0
876,0.0
883,0.0
886,0.0
887,0.0
888,0.0
890,0.0
891,0.0
893,0.0
898,0.0
899,0.0
900,0.0
902,0.0
903,0.0
906,0.0
908,0.0
920,0.0
922,0.0
926,0.0
929,0.0
931,0.0
943,0.0
947,0.0
956,0.0
958,0.0
964,0.0
967,0.0
968,0.0
969,0.0
983,0.0
985,0.0
1001,0.0
1010,0.0
1012,0.0
1016,0.0
1018,0.0
1021,0.0
1030,0.0
1031,0.0
1032,0.0
1037,0.0
1039,0.0
1048,0.0
1050,0.0
1057,0.0
1063,0.0
1064,0.0
1065,0.0
1066,0.0
1067,0.0
1068,0.0
1069,0.0
1073,0.0
1074,0.0
1079,0.0
1081,0.0
1082,0.0
1084,0.0
1085,0.0
1087,0.0
1091,0.0
1093,0.0
1096,0.0
1097,0.0
1100,0.0
1103,0.0
1105,0.0
1111,0.0
1114,0.0
1118,0.0
1121,0.0
1122,0.0
1124,0.0
1145,0.0
1147,0.0
1148,0.0
1154,0.0
1163,0.0
1165,0.0
1181,0.0
1183,0.0
1192,0.0
1201,0.0
1202,0.0
1207,0.0
1213,0.0
1217,0.0
1219,0.0
1222,0.0
1233,0.0
1235,0.0
1239,0.0
1240,0.0
1243,0.0
1244,0.0
1245,0.0
1247,0.0
1248,0.0
1249,0.0
1251,0.0
1253,0.0
1255,0.0
1256,0.0
1259,0.0
1260,0.0
1265,0.0
1266,0.0
1267,0.0
1268,0.0
1273,0.0
1274,0.0
1276,0.0
1277,0.0
1280,0.0
1282,0.0
1291,0.0
1293,0.0
1294,0.0
1295,0.0
1298,0.0
1301,0.0
1303,0.0
1311,0.0
1312,0.0
1336,0.0
1338,0.0
1345,0.0
1354,0.0
1363,0.0
1370,0.0
1381,0.0
1386,0.0
1388,0.0
1397,0.0
1401,0.0
1408,0.0
1409,0.0
1415,0.0
1418,0.0
1419,0.0
1421,0.0
1426,0.0
1428,0.0
1436,0.0
1437,0.0
1439,0.0
1440,0.0
1442,0.0
1444,0.0
1447,0.0
1451,0.0
1453,0.0
1455,0.0
1460,0.0
1469,0.0
1471,0.0
1474,0.0
1478,0.0
1482,0.0
1487,0.0
1490,0.0
1505,0.0
1516,0.0
1517,0.0
1523,0.0
1525,0.0
1534,0.0
1535,0.0
1541,0.0
1545,0.0
1550,0.0
1562,0.0
1568,0.0
1570,0.0
1572,0.0
1577,0.0
1580,0.0
1588,0.0
1589,0.0
1598,0.0
1607,0.0
1622,0.0
1628,0.0
1635,0.0
1636,0.0
1637,0.0
1640,0.0
1643,0.0
1644,0.0
1647,0.0
1649,0.0
1652,0.0
1658,0.0
1660,0.0
1669,0.0
1670,0.0
1676,0.0
1678,0.0
1680,0.0
1688,0.0
1694,0.0
1698,0.0
1703,0.0
1705,0.0
1707,0.0
1714,0.0
1715,0.0
1721,0.0
1723,0.0
1725,0.0
1732,0.0
1733,0.0
1741,0.0
1748,0.0
1751,0.0
1752,0.0
1757,0.0
1759,0.0
1760,0.0
1769,0.0
1775,0.0
1777,0.0
1784,0.0
1795,0.0
1811,0.0
1812,0.0
1814,0.0
1815,0.0
1816,0.0
1818,0.0
1819,0.0
1821,0.0
1823,0.0
1826,0.0
1828,0.0
1831,0.0
1834,0.0
1835,0.0
1836,0.0
1837,0.0
1839,0.0
1842,0.0
1844,0.0
1847,0.0
1849,0.0
1851,0.0
1852,0.0
1858,0.0
1859,0.0
1860,0.0
1862,0.0
1863,0.0
1866,0.0
1869,0.0
1870,0.0
1874,0.0
